"LEAID	LEA_NAME	ST	d_Locale_Txt	SCHOOL_YEAR	AIAN	Asian	Black	Hispanic	White	Total	diverse	usa_state_latitude	usa_state_longitude	usa_state"
"2632280	south redford school district	MI	suburban-large	1994-1995	0.029429076	0.824014126	3.531489111	1.206592113	94.40847557	3398	Extremely undiverse	44.314844	-85.602364	Michigan"
"2632280	south redford school district	MI	suburban-large	2016-2017	0.441640379	0.788643533	71.76656151	3.123028391	18.26498423	3170	Diverse	44.314844	-85.602364	Michigan"
"2632300	south haven public schools	MI	town-distant	1994-1995	0.552689757	0.442151805	16.17538688	4.789977892	78.03979366	2714	Undiverse	44.314844	-85.602364	Michigan"
"2632300	south haven public schools	MI	town-distant	2016-2017	0.584795322	0.438596491	11.01364522	20.80896686	58.86939571	2052	Diverse	44.314844	-85.602364	Michigan"
"2632310	southfield public school district	MI	city-small	1994-1995	0.122946239	1.50888566	64.55795239	0.737677434	33.07253828	8947	Diverse	44.314844	-85.602364	Michigan"
"2632310	southfield public school district	MI	city-small	2016-2017	0.033551418	0.805234021	94.41368898	1.22462674	2.700889113	5961	Extremely undiverse	44.314844	-85.602364	Michigan"
"2632340	southgate community school district	MI	suburban-large	1994-1995	1.642036125	1.055594652	0.797560403	2.322308234	94.18250059	4263	Extremely undiverse	44.314844	-85.602364	Michigan"
"2632340	southgate community school district	MI	suburban-large	2016-2017	0.671516508	0.979294908	9.31729155	9.932848349	78.09177392	3574	Undiverse	44.314844	-85.602364	Michigan"
"2632370	sparta area schools	MI	rural-fringe	1994-1995	0.036630037	0.366300366	0.32967033	1.208791209	98.05860806	2730	Extremely undiverse	44.314844	-85.602364	Michigan"
"2632370	sparta area schools	MI	rural-fringe	2016-2017	0.0	0.988142292	1.818181818	13.28063241	82.25296443	2530	Undiverse	44.314844	-85.602364	Michigan"
"2632550	spring lake public schools	MI	rural-fringe	1994-1995	0.421496312	0.948366702	0.158061117	0.684931507	97.78714436	1898	Extremely undiverse	44.314844	-85.602364	Michigan"
"2632550	spring lake public schools	MI	rural-fringe	2016-2017	0.16286645	1.343648208	1.140065147	2.361563518	93.24104235	2456	Extremely undiverse	44.314844	-85.602364	Michigan"
"2632610	springport public schools	MI	rural-distant	1994-1995	2.23255814	0.186046512	0.558139535	2.139534884	94.88372093	1075	Extremely undiverse	44.314844	-85.602364	Michigan"
"2632610	springport public schools	MI	rural-distant	2016-2017	0.514403292	0.411522634	0.720164609	2.469135802	92.38683128	972	Extremely undiverse	44.314844	-85.602364	Michigan"
"2632640	st. charles community schools	MI	rural-distant	1994-1995	2.910266774	0.485044462	0.323362975	3.718674212	92.56265158	1237	Extremely undiverse	44.314844	-85.602364	Michigan"
"2632640	st. charles community schools	MI	rural-distant	2016-2017	1.119820829	0.335946249	0.223964166	5.039193729	91.71332587	893	Extremely undiverse	44.314844	-85.602364	Michigan"
"2632670	lake shore public schools (macomb)	MI	suburban-large	1994-1995	4.609929078	0.999355255	0.51579626	0.741457124	93.13346228	3102	Extremely undiverse	44.314844	-85.602364	Michigan"
"2632670	lake shore public schools (macomb)	MI	suburban-large	2016-2017	0.889526542	3.070301291	13.02725968	2.295552367	76.58536585	3485	Undiverse	44.314844	-85.602364	Michigan"
"2632820	st. johns public schools	MI	town-fringe	1994-1995	0.686567164	0.776119403	0.47761194	2.835820896	95.2238806	3350	Extremely undiverse	44.314844	-85.602364	Michigan"
"2632820	st. johns public schools	MI	town-fringe	2016-2017	0.691085003	0.380096752	0.863856254	6.738078784	88.28610919	2894	Undiverse	44.314844	-85.602364	Michigan"
"2632850	st. joseph public schools	MI	suburban-small	1994-1995	0.074211503	2.894248609	1.410018553	1.001855288	94.61966605	2695	Extremely undiverse	44.314844	-85.602364	Michigan"
"2632850	st. joseph public schools	MI	suburban-small	2016-2017	0.467914439	5.915775401	6.951871658	4.879679144	78.70989305	2992	Undiverse	44.314844	-85.602364	Michigan"
"2632880	st. louis public schools	MI	town-distant	1994-1995	0.695931478	0.267665953	1.338329764	19.59314775	78.10492505	1868	Undiverse	44.314844	-85.602364	Michigan"
"2632880	st. louis public schools	MI	town-distant	2016-2017	0.19047619	0.095238095	2.19047619	10.85714286	85.14285714	1050	Undiverse	44.314844	-85.602364	Michigan"
"2632910	west iron county public schools	MI	town-remote	1994-1995	3.722721438	0.513478819	0.577663671	0.898587933	94.28754814	1558	Extremely undiverse	44.314844	-85.602364	Michigan"
"2632910	west iron county public schools	MI	town-remote	2016-2017	0.700934579	0.11682243	0.0	2.803738318	93.80841121	856	Extremely undiverse	44.314844	-85.602364	Michigan"
"2632940	standish-sterling community schools	MI	rural-distant	1994-1995	0.943841435	0.28315243	0.188768287	0.755073148	97.8291647	2119	Extremely undiverse	44.314844	-85.602364	Michigan"
"2632940	standish-sterling community schools	MI	rural-distant	2016-2017	1.37075718	0.130548303	0.326370757	1.174934726	96.14882507	1532	Extremely undiverse	44.314844	-85.602364	Michigan"
"2632970	stanton township public schools	MI	rural-distant	1994-1995	0.0	0.0	1.005025126	0.0	98.99497487	199	Extremely undiverse	44.314844	-85.602364	Michigan"
"2632970	stanton township public schools	MI	rural-distant	2016-2017	0.0	0.0	0.0	2.209944751	97.79005525	181	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633000	stephenson area public schools	MI	rural-remote	1994-1995	0.555555556	0.555555556	0.092592593	0.740740741	98.05555556	1080	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633000	stephenson area public schools	MI	rural-remote	2016-2017	0.0	1.140684411	0.190114068	2.091254753	95.24714829	526	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633030	stockbridge community schools	MI	rural-distant	1994-1995	0.230680507	0.346020761	0.634371396	2.018454441	96.7704729	1734	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633030	stockbridge community schools	MI	rural-distant	2016-2017	0.0	0.222882615	0.742942051	4.383358098	94.20505201	1346	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633090	sturgis public schools	MI	town-distant	1994-1995	0.0	0.974342319	0.617083469	2.435855797	95.97271842	3079	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633090	sturgis public schools	MI	town-distant	2016-2017	0.0	0.938379731	2.283390679	35.15796059	59.55583359	3197	Diverse	44.314844	-85.602364	Michigan"
"2633120	summerfield schools	MI	rural-distant	1994-1995	0.0	0.559910414	0.0	1.455767077	97.98432251	893	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633120	summerfield schools	MI	rural-distant	2016-2017	0.152905199	0.0	1.834862385	2.905198777	94.18960245	654	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633360	suttons bay public schools	MI	rural-distant	1994-1995	11.16700201	0.402414487	0.301810865	6.036217304	82.09255533	994	Undiverse	44.314844	-85.602364	Michigan"
"2633360	suttons bay public schools	MI	rural-distant	2016-2017	17.97752809	2.247191011	0.0	15.35580524	56.92883895	267	Diverse	44.314844	-85.602364	Michigan"
"2633410	swan valley school district	MI	suburban-midsize	1994-1995	0.0	0.426829268	1.829268293	3.353658537	94.3902439	1640	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633410	swan valley school district	MI	suburban-midsize	2016-2017	0.0	0.342857143	1.028571429	13.08571429	83.25714286	1750	Undiverse	44.314844	-85.602364	Michigan"
"2633420	swartz creek community schools	MI	suburban-large	1994-1995	4.216293473	0.905192949	1.476893759	1.286326822	92.115293	4198	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633420	swartz creek community schools	MI	suburban-large	2016-2017	0.430570506	0.699677072	8.745963402	5.409041981	79.38643703	3716	Undiverse	44.314844	-85.602364	Michigan"
"2633510	tawas area schools	MI	rural-fringe	1994-1995	0.346620451	0.11554015	0.462160601	0.462160601	98.6135182	1731	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633510	tawas area schools	MI	rural-fringe	2016-2017	0.482703138	1.769911504	0.402252615	2.333065165	92.35720032	1243	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633540	taylor school district	MI	city-small	1994-1995	1.093082835	1.076003416	9.607173356	1.801878736	86.42186166	11710	Undiverse	44.314844	-85.602364	Michigan"
"2633540	taylor school district	MI	city-small	2016-2017	0.421085465	1.278852152	29.35121647	8.702432938	54.25764192	6412	Diverse	44.314844	-85.602364	Michigan"
"2633720	tecumseh public schools	MI	town-distant	1994-1995	0.417469493	0.963391137	0.289017341	5.587668593	92.74245344	3114	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633720	tecumseh public schools	MI	town-distant	2016-2017	0.105078809	0.665499124	0.560420315	6.444833625	90.54290718	2855	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633750	tekonsha community schools	MI	rural-distant	1994-1995	0.476190476	0.0	1.19047619	0.0	98.33333333	420	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633750	tekonsha community schools	MI	rural-distant	2016-2017	0.0	0.769230769	1.923076923	6.923076923	88.07692308	260	Undiverse	44.314844	-85.602364	Michigan"
"2633810	thornapple kellogg school district	MI	rural-fringe	1994-1995	0.595947557	0.794596742	0.476758045	0.913786253	97.2189114	2517	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633810	thornapple kellogg school district	MI	rural-fringe	2016-2017	0.263331139	1.020408163	0.954575379	4.18038183	91.34298881	3038	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633840	three rivers community schools	MI	town-fringe	1994-1995	0.033783784	0.844594595	12.12837838	1.25	85.74324324	2960	Undiverse	44.314844	-85.602364	Michigan"
"2633840	three rivers community schools	MI	town-fringe	2016-2017	0.114898506	1.187284565	7.162006894	6.625813864	76.90540023	2611	Undiverse	44.314844	-85.602364	Michigan"
"2633870	traverse city area public schools	MI	town-remote	1994-1995	1.94183526	0.704479769	0.442557803	1.156069364	95.7550578	11072	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633870	traverse city area public schools	MI	town-remote	2016-2017	1.825396825	1.734693878	0.963718821	3.911564626	89.04761905	8820	Undiverse	44.314844	-85.602364	Michigan"
"2633900	trenton public schools	MI	suburban-large	1994-1995	0.186625194	1.33748056	0.217729393	0.902021773	97.35614308	3215	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633900	trenton public schools	MI	suburban-large	2016-2017	0.197550375	1.027261952	1.738443303	5.966021335	88.66060846	2531	Undiverse	44.314844	-85.602364	Michigan"
"2633930	tri county area schools	MI	rural-distant	1994-1995	0.047709924	0.286259542	0.429389313	1.001908397	98.23473282	2096	Extremely undiverse	44.314844	-85.602364	Michigan"
"2633930	tri county area schools	MI	rural-distant	2016-2017	0.446428571	0.148809524	0.64484127	3.76984127	92.26190476	2016	Extremely undiverse	44.314844	-85.602364	Michigan"
"2634260	troy school district	MI	city-small	1994-1995	0.204133708	9.5517564	2.194437356	0.697456834	87.3522157	11757	Undiverse	44.314844	-85.602364	Michigan"
"2634260	troy school district	MI	city-small	2016-2017	0.122468975	33.40953625	4.694644024	3.641410843	55.22534291	12248	Diverse	44.314844	-85.602364	Michigan"
"2634380	ubly community schools	MI	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	913	Extremely undiverse	44.314844	-85.602364	Michigan"
"2634380	ubly community schools	MI	rural-distant	2016-2017	0.0	0.714285714	0.428571429	1.0	97.42857143	700	Extremely undiverse	44.314844	-85.602364	Michigan"
"2634410	union city community schools	MI	rural-distant	1994-1995	0.224550898	0.523952096	0.074850299	0.898203593	98.27844311	1336	Extremely undiverse	44.314844	-85.602364	Michigan"
"2634410	union city community schools	MI	rural-distant	2016-2017	0.375234522	0.656660413	0.187617261	1.688555347	93.71482176	1066	Extremely undiverse	44.314844	-85.602364	Michigan"
"2634440	unionville-sebewaing area s.d.	MI	rural-distant	1994-1995	0.0	0.752688172	0.0	5.053763441	94.19354839	930	Extremely undiverse	44.314844	-85.602364	Michigan"
"2634440	unionville-sebewaing area s.d.	MI	rural-distant	2016-2017	0.408163265	0.544217687	0.272108844	6.12244898	91.70068027	735	Extremely undiverse	44.314844	-85.602364	Michigan"
"2634470	utica community schools	MI	suburban-large	1994-1995	0.307188204	2.686872824	0.75363506	0.856031128	95.39627278	24415	Extremely undiverse	44.314844	-85.602364	Michigan"
"2634470	utica community schools	MI	suburban-large	2016-2017	0.102346663	4.13041889	4.718912201	3.081365597	85.98216244	27358	Undiverse	44.314844	-85.602364	Michigan"
"2634560	van buren public schools	MI	suburban-large	1994-1995	0.19818332	0.545004129	18.24938068	0.908340215	80.09909166	6055	Undiverse	44.314844	-85.602364	Michigan"
"2634560	van buren public schools	MI	suburban-large	2016-2017	0.517464424	1.250539025	43.898232	3.147908581	47.62828806	4638	Diverse	44.314844	-85.602364	Michigan"
"2634620	vanderbilt area schools	MI	rural-distant	1994-1995	1.479289941	0.887573964	0.591715976	0.0	97.04142012	338	Extremely undiverse	44.314844	-85.602364	Michigan"
"2634620	vanderbilt area schools	MI	rural-distant	2016-2017	0.0	0.0	0.0	0.970873786	96.11650485	103	Extremely undiverse	44.314844	-85.602364	Michigan"
"2634650	vandercook lake public schools	MI	suburban-small	1994-1995	1.578947368	0.210526316	0.315789474	1.894736842	96.0	950	Extremely undiverse	44.314844	-85.602364	Michigan"
"2634650	vandercook lake public schools	MI	suburban-small	2016-2017	0.0	0.255319149	2.893617021	3.14893617	87.82978723	1175	Undiverse	44.314844	-85.602364	Michigan"
"2634680	van dyke public schools	MI	city-midsize	1994-1995	2.306648575	2.532790592	0.92718227	1.560379919	92.67299864	4422	Extremely undiverse	44.314844	-85.602364	Michigan"
"2634680	van dyke public schools	MI	city-midsize	2016-2017	0.156985871	3.375196232	40.65934066	2.354788069	20.91836735	2548	Diverse	44.314844	-85.602364	Michigan"
"2634710	vassar public schools	MI	town-distant	1994-1995	0.0	0.050352467	8.358509567	1.913393756	89.67774421	1986	Undiverse	44.314844	-85.602364	Michigan"
"2634710	vassar public schools	MI	town-distant	2016-2017	0.428816467	0.343053173	9.605488851	5.060034305	83.19039451	1166	Undiverse	44.314844	-85.602364	Michigan"
"2634860	verona township s/d #1f	MI	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	20	Extremely undiverse	44.314844	-85.602364	Michigan"
"2634860	verona township s/d #1f	MI	rural-distant	2016-2017	0.0	22.22222222	0.0	0.0	77.77777778	18	Undiverse	44.314844	-85.602364	Michigan"
"2634920	vestaburg community schools	MI	rural-remote	1994-1995	0.95890411	0.547945205	1.780821918	2.602739726	94.10958904	730	Extremely undiverse	44.314844	-85.602364	Michigan"
"2634920	vestaburg community schools	MI	rural-remote	2016-2017	1.056338028	0.176056338	0.528169014	5.457746479	92.07746479	568	Extremely undiverse	44.314844	-85.602364	Michigan"
"2634950	vicksburg community schools	MI	suburban-midsize	1994-1995	0.0382263	0.955657492	0.649847095	1.22324159	97.13302752	2616	Extremely undiverse	44.314844	-85.602364	Michigan"
"2634950	vicksburg community schools	MI	suburban-midsize	2016-2017	0.426687355	0.81458495	1.163692785	2.676493406	91.31109387	2578	Extremely undiverse	44.314844	-85.602364	Michigan"
"2635010	wakefield-marenisco school district	MI	rural-distant	1994-1995	3.663793103	0.215517241	0.0	0.215517241	95.90517241	464	Extremely undiverse	44.314844	-85.602364	Michigan"
"2635010	wakefield-marenisco school district	MI	rural-distant	2016-2017	0.336700337	0.0	0.0	0.673400673	93.6026936	297	Extremely undiverse	44.314844	-85.602364	Michigan"
"2635040	waldron area schools	MI	rural-remote	1994-1995	0.21691974	0.0	0.0	0.650759219	99.13232104	461	Extremely undiverse	44.314844	-85.602364	Michigan"
"2635040	waldron area schools	MI	rural-remote	2016-2017	0.0	0.0	1.463414634	2.43902439	96.09756098	205	Extremely undiverse	44.314844	-85.602364	Michigan"
"2635130	walkerville public schools	MI	rural-remote	1994-1995	0.524934383	0.0	0.524934383	25.98425197	72.96587927	381	Diverse	44.314844	-85.602364	Michigan"
"2635130	walkerville public schools	MI	rural-remote	2016-2017	0.364963504	0.0	0.0	37.22627737	60.58394161	274	Diverse	44.314844	-85.602364	Michigan"
"2635160	walled lake consolidated schools	MI	suburban-large	1994-1995	1.133458326	2.479972729	1.056758139	0.664734958	94.66507585	11734	Extremely undiverse	44.314844	-85.602364	Michigan"
"2635160	walled lake consolidated schools	MI	suburban-large	2016-2017	0.150862069	6.185344828	9.145114943	4.806034483	77.11925287	13920	Undiverse	44.314844	-85.602364	Michigan"
"2635190	warren consolidated schools	MI	city-midsize	1994-1995	0.067150148	2.947891485	1.101262423	0.402900886	95.48079506	14892	Extremely undiverse	44.314844	-85.602364	Michigan"
"2635190	warren consolidated schools	MI	city-midsize	2016-2017	0.238482385	12.36856369	11.53387534	1.701897019	71.01355014	9225	Diverse	44.314844	-85.602364	Michigan"
"2635220	warren woods public schools	MI	city-midsize	1994-1995	0.295748614	1.700554529	0.480591497	0.591497227	96.93160813	2705	Extremely undiverse	44.314844	-85.602364	Michigan"
